CLUSTER,R,TOKEN
1,0.13659894216789836,execution
1,0.13172054267037822,attention
1,0.13026637130461938,spatial_attention
1,0.11063856892186193,visual_attention
1,0.11047363489599743,manipulation
1,0.10956378595395456,working_memory
1,0.10792991208524708,reaction_time
1,0.1073460928614141,covert
1,0.10643881617830332,eye
1,0.10623375404510728,monitoring
1,0.10163047201764543,strategy
1,0.10072103768890099,intention
1,0.09830524063670827,action
1,0.09674932325337567,mental_representation
1,0.09627413471476312,goal
1,0.09624603329293926,visuospatial_attention
1,0.09541057570232649,response_selection
1,0.09422854641618629,spatial_working_memory
1,0.093944166407383,target
1,0.09351000245081316,cognitive_process
1,0.09251757410392127,saccade
1,0.09131109423646717,movement
1,0.09116977218554531,preparation
1,0.09082230300150984,hand
1,0.08934101275418707,eye_movement
2,0.1267315526698252,emotion
2,0.09308351914929874,fear
2,0.0917868197614047,arousal
2,0.09052500303787284,sadness
2,0.09036578075586012,valence
2,0.09023655097445103,theory_mind
2,0.08862631580566727,facial_expression
2,0.08788921202822107,disgust
2,0.08625929637221114,empathy
2,0.08337440062209457,speech
2,0.08309110245339588,language
2,0.08182387824175255,negative_emotion
2,0.08087909417924044,language_processing
2,0.07998384216010568,happiness
2,0.07867093475924726,prosody
2,0.07706693762618946,narrative
2,0.07589452700409963,social_cognition
2,0.07309151919640179,autobiographical_memory
2,0.07261563624536757,listening
2,0.07161813243363692,semantic_processing
2,0.0684979118334037,speech_processing
2,0.06755589995984222,syntax
2,0.06530322240374296,language_comprehension
2,0.06529382086828593,theory_mind_task
2,0.06394380125065012,semantic_memory
3,0.13574273073005153,face_perception
3,0.1319917948964143,recognition
3,0.1264795683351182,vision
3,0.1259163431446398,familiarity
3,0.12330188840945294,retrieval
3,0.12014931594580777,object_recognition
3,0.11289989878443299,memory
3,0.11284668348935331,visual_perception
3,0.11192479330266471,remembering
3,0.10891411336559416,visual_attention
3,0.1081209402617495,visual_imagery
3,0.10338248976366105,visual_object
3,0.10190993256704868,picture
3,0.10147076439936796,encoding
3,0.1010770327930238,visual_angle
3,0.09941268349960673,recognition_memory
3,0.09868673935544622,covert
3,0.09835304134284223,eye
3,0.09428851481359105,face
3,0.09140480802386029,face_recognition
3,0.09123360647800845,reading
3,0.09092176199020523,word
3,0.09079919747488863,name
3,0.09052284110812236,shape
3,0.09021636314160893,memory_retrieval
4,0.26852409717982284,speech
4,0.23661926137288172,speech_perception
4,0.23326380355049456,speech_processing
4,0.23165289193022914,listening
4,0.23010014649502153,hearing
4,0.2225524714459742,language
4,0.20398754051984822,language_processing
4,0.17779265844115988,syllable
4,0.17135851282242387,language_comprehension
4,0.1663940293394062,semantic_processing
4,0.16027687774562063,word
4,0.1581590138220184,speech_production
4,0.15754205804192603,semantics
4,0.15326994847163514,passive_listening
4,0.1519856948939965,sentence_processing
4,0.15089630671299928,prosody
4,0.1488093804884109,music
4,0.1471320772230371,auditory_perception
4,0.14383711822542267,tone
4,0.14036218146375784,syntax
4,0.139816703732962,sentence_comprehension
4,0.13948874740604666,intonation
4,0.1337797575633154,phonology
4,0.13345694259758678,melody
4,0.12925057017985928,meaning
5,0.13915368794813499,monitoring
5,0.12510327517617972,cognitive_control
5,0.11793570092792464,decision_making
5,0.11574487592006048,arousal
5,0.11557138748755608,reaction_time
5,0.1115122950981577,cognitive_process
5,0.10897277964005933,error_detection
5,0.10818029158048136,working_memory
5,0.10615907821277366,response_selection
5,0.10110673196893397,cognitive
5,0.1002343162023038,strategy
5,0.09868156284382323,anticipation
5,0.09867776089208116,manipulation
5,0.09624756499725165,valence
5,0.0946466089807061,decision
5,0.09313588011447767,context
5,0.09289888205825392,task_set
5,0.09088049624202406,goal
5,0.08977745751142785,retrieval
5,0.0881586208111114,response_inhibition
5,0.08766194859778961,reward
5,0.08656278034885473,expectancy
5,0.08626939375287725,salience
5,0.08604032349813191,judgment
5,0.08571034675772837,executive_function
6,0.2273723933009061,emotion
6,0.22500635289328774,fear
6,0.19316312682004078,facial_expression
6,0.19280170788872913,valence
6,0.17490377117268965,arousal
6,0.16658701986275765,memory
6,0.15756389756409653,emotional_memory
6,0.1560875769227761,face
6,0.1522517928030358,declarative_memory
6,0.1448871294110377,negative_emotion
6,0.14482697104767575,emotional_expression
6,0.13742202100993706,episodic_memory
6,0.13601923801433333,recognition_memory
6,0.1356143198830863,picture
6,0.1327524021457444,anxiety
6,0.13274292778755037,international_affective_picture_system
6,0.13205592928079285,anger
6,0.13118234182727864,disgust
6,0.13082775308266356,remembering
6,0.12788618772603697,sadness
6,0.12610169371165372,recognition
6,0.12502898660898631,extinction
6,0.11846828886338061,encoding
6,0.11260648636104559,memory_process
6,0.11061612812411509,emotion_perception
7,0.19873922450762108,hearing
7,0.1877670247698959,speech
7,0.18569761383176106,listening
7,0.1675523117812516,speech_perception
7,0.16227263802677447,speech_processing
7,0.15879663262390056,tone
7,0.14217863807270728,music
7,0.13591005489852456,melody
7,0.1348920678847638,passive_listening
7,0.1271397360120223,auditory_perception
7,0.1207665409880978,audition
7,0.12001103039085122,speech_production
7,0.11411628535003146,painful_stimulation
7,0.11137085855892624,syllable
7,0.11039444928785638,pain
7,0.10496188354009173,pitch_discrimination
7,0.10416826290807289,heat
7,0.10413359347242573,auditory_feedback
7,0.10409458684444342,perception
7,0.10289671586631648,intonation
7,0.10241180913015845,prosody
7,0.10167366234340194,multisensory
7,0.09520684111764335,language
7,0.09315660771715686,movement
7,0.09273821287862281,crossmodal
8,0.18870588098131494,memory
8,0.16804084953899634,episodic_memory
8,0.1515360468307627,declarative_memory
8,0.15065705226244883,recognition_memory
8,0.14905610673886943,remembering
8,0.14637813851431422,retrieval
8,0.13330992520741866,encoding
8,0.130349508301083,recognition
8,0.12203599538048034,recall
8,0.11869571127016562,spatial_memory
8,0.11726801406425438,episodic_simulation
8,0.1164079495848004,autobiographical_memory
8,0.11494190757557557,familiarity
8,0.1095631188594446,source_memory
8,0.1094169260529195,encoding_task
8,0.10916135953001636,memory_process
8,0.10677322034254275,semantic_memory
8,0.10643888383253493,cognitive_map
8,0.10341054518616168,navigation
8,0.10212007703037768,memory_retrieval
8,0.10125295424173661,remote_memory
8,0.09912969512473087,forgetting
8,0.09711407489887738,emotional_memory
8,0.09461117906973057,picture
8,0.09392108869119566,longterm_memory
9,0.25160324941228523,reward
9,0.2017488470747167,reward_anticipation
9,0.19980119088443665,reward_processing
9,0.16714045069508512,monetary_incentive_delay_task
9,0.1497919230188085,anticipation
9,0.13396626067171968,instrumental_conditioning
9,0.12418268597670677,reinforcement_learning
9,0.11945509657223245,reward_learning
9,0.11453628041225226,feedback
9,0.11049159100225359,addiction
9,0.10461733391677398,expectancy
9,0.10387929432616588,decision_making
9,0.10121765819875578,loss_anticipation
9,0.10031463561898443,wanting
9,0.09736908890247412,gambling
9,0.09551355994153268,impulsivity
9,0.08701039095454585,loss
9,0.08684158499146351,salience
9,0.08505156182985588,taste
9,0.08271671130681263,habit_learning
9,0.0788067133295586,loss_aversion
9,0.07230893293031598,anhedonia
9,0.07115579674420887,learning
9,0.07025196024979827,sexual_arousal
9,0.06991768693547314,instrumental_learning
10,0.1418106874763461,semantic_processing
10,0.13448982047809957,word
10,0.13188148207874756,semantic_knowledge
10,0.1299774228052862,retrieval
10,0.12689170287508358,memory
10,0.12315247849189936,semantic_memory
10,0.12295255053016121,episodic_memory
10,0.12198511843885299,familiarity
10,0.11678663226993351,naming
10,0.11389700781005986,recognition
10,0.11370288785721971,recognition_memory
10,0.10917510018505124,semantic_information
10,0.10898554616974403,remembering
10,0.10256141928155316,imageability
10,0.10210450247311109,picture
10,0.10060316379022417,language
10,0.09854136553525647,word_recognition
10,0.09830633517911035,meaning
10,0.09287035284164946,source_memory
10,0.09261656899073016,declarative_memory
10,0.09201747006855499,lexicon
10,0.09081637203813064,recall
10,0.08900280875223579,reading
10,0.08862979461283231,name
10,0.08696803978772795,encoding
11,0.08643896649851984,anticipation
11,0.08478471715646957,nociception
11,0.07951123330233839,arousal
11,0.0794299166910657,pain
11,0.06677790732878425,micturition
11,0.06589691181539377,heat
11,0.06543344758540388,respiration
11,0.06479514472837487,fear
11,0.06311800690880207,reward
11,0.05579524135730574,air_hunger
11,0.055158599697985575,sexual_arousal
11,0.05367369108433474,emotion
11,0.05045815395074092,hunger
11,0.04948339853157947,reward_anticipation
11,0.0490170038563049,taste
11,0.04723412981855142,painful_stimulation
11,0.046500546355447925,valence
11,0.0463681272973232,pain_sensation
11,0.04613736471421272,expectancy
11,0.04607968271792709,elaborative_rehearsal
11,0.04549413697122488,declarative_memory
11,0.044240155995790766,visual_analogue_scale
11,0.04302427760077876,infusion
11,0.042551440455678734,stress
11,0.042088336093485126,electrical_stimulation
12,0.2062851494938809,reward
12,0.16803117956275523,reward_processing
12,0.16080004995662642,reward_anticipation
12,0.1537945536260741,anticipation
12,0.14840141163045048,monetary_incentive_delay_task
12,0.11569735265534084,instrumental_conditioning
12,0.11545628336111141,feedback
12,0.10811235816289273,reinforcement_learning
12,0.09595885329545252,expectancy
12,0.0924605117998813,reward_learning
12,0.09111554316839393,motor_control
12,0.08519416403170664,habit_learning
12,0.08441452763038954,loss_anticipation
12,0.08351004923475648,learning
12,0.08008712058118654,taste
12,0.0796038684795704,decision_making
12,0.07840865841094263,loss
12,0.07730865280363117,wanting
12,0.07630670589301071,impulsivity
12,0.07622342812941735,addiction
12,0.07520710849260391,instrumental_learning
12,0.07435853918585042,motor_program
12,0.07340700725391862,sequence_learning
12,0.07273182158426543,salience
12,0.07090485361827255,gambling
13,0.08649947835893845,anticipation
13,0.08649167392376189,painful_stimulation
13,0.07576215588514865,pain
13,0.07462395153273604,heat
13,0.07373097462928563,motor_control
13,0.0716262571421439,pain_sensation
13,0.06684129083646384,arousal
13,0.06540884297539817,reward
13,0.06403167746197787,nociception
13,0.0549507141217908,heat_stimulation
13,0.05188968263118777,capsaicinevoked_pain
13,0.05127594312378506,feedback
13,0.050467968102276106,infusion
13,0.0498933445467058,reward_processing
13,0.04944277090529784,monetary_incentive_delay_task
13,0.0491862654061922,execution
13,0.04913744511769682,motor_sequence_learning
13,0.048311679507424474,loss_anticipation
13,0.047243110072019104,vigilance
13,0.04699165339376034,preparation
13,0.046269089775600306,electrical_stimulation
13,0.04581703812955775,movement
13,0.045526848297630186,whistle
13,0.045525772999619234,rehearsal
13,0.043319849802333325,cold_stimulation
14,0.2372900053420708,reward
14,0.19118686977242438,reward_processing
14,0.1677457132497267,reward_anticipation
14,0.13945809024209976,decision_making
14,0.1356254216201977,valence
14,0.13030513048329398,anticipation
14,0.12130806921578859,reward_learning
14,0.10784573179643439,expectancy
14,0.10764929499414864,arousal
14,0.10495688747935458,salience
14,0.10256768867081968,monetary_incentive_delay_task
14,0.10015188596762184,emotion
14,0.09976807053250275,instrumental_conditioning
14,0.09728290652941429,autobiographical_memory
14,0.09717265359790764,addiction
14,0.09605308310329821,intertemporal_choice
14,0.09489533840171725,taste
14,0.09072331185299241,reinforcement_learning
14,0.08999553738244656,mood
14,0.08921054404522409,social_cognition
14,0.08920589520146499,loss
14,0.08629433162256485,personality
14,0.0857774268326063,loss_aversion
14,0.08489090442297785,prospection
14,0.08396604880527112,food
15,0.1642515693508405,execution
15,0.14978812044507658,manipulation
15,0.1482946322081619,hand
15,0.1455074104777422,working_memory
15,0.14549611540277937,rehearsal
15,0.1413089960664178,language
15,0.13390171618757943,representation
15,0.13296691321264528,word
15,0.13231148702570425,action
15,0.13116327938084468,grasping
15,0.1268820329542705,semantic_processing
15,0.12344705555270444,reaction_time
15,0.12283971502710565,grasp
15,0.12013441316268081,reading
15,0.11974970722162831,semantics
15,0.11778546423701201,language_processing
15,0.11761658690776154,movement
15,0.11676331286230852,retrieval
15,0.11597805642726106,covert
15,0.11419201895901446,meaning
15,0.11299816065376159,strategy
15,0.11222953691958995,cognitive_process
15,0.1118687943411528,phonology
15,0.11029301515914963,naming
15,0.10918182793627335,phonological_processing
